Time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
2020-02-05 05:24:59.615999939,  5.4,  5.5, 75.0, 69.8, 19.1, 18.8
2020-02-05 05:30:00.287999887,  5.5,  5.5, 74.9, 69.7, 19.1, 18.7
2020-02-05 05:35:00.096000172,  5.5,  5.5, 74.9, 69.6, 19.1, 18.7
2020-02-05 05:39:59.903999827,  5.5,  5.5, 74.6, 69.5, 19.1, 18.6
2020-02-05 05:44:59.712000112,  5.5,  5.5, 74.5, 69.5, 19.1, 18.6
2020-02-05 05:50:00.384000060,  5.5,  5.5, 74.9, 69.2, 19.1, 18.6
2020-02-05 05:55:00.191999714,  5.5,  5.5, 74.5, 69.2, 19.1, 18.6
2020-02-05 06:00:00.000000000,  5.5,  5.6, 74.7, 69.1, 18.9, 18.6
2020-02-05 06:04:59.808000285,  5.4,  5.5, 78.1, 73.8, 18.9, 18.6
2020-02-05 06:09:59.615999939,  5.4,  5.4, 78.2, 73.5, 18.9, 18.6
2020-02-05 06:15:00.287999887,  5.4,  5.4, 77.8, 72.9, 18.9, 18.6
2020-02-05 06:20:00.096000172,  5.4,  5.4, 77.6, 73.0, 18.9, 18.6
2020-02-05 06:24:59.903999827,  5.4,  5.3, 77.4, 72.8, 18.9, 18.5
2020-02-05 06:29:59.712000112,  5.4,  5.3, 77.4, 72.8, 18.9, 18.5
2020-02-05 06:35:00.384000060,  5.4,  5.3, 77.1, 72.7, 18.9, 18.4
2020-02-05 06:40:00.191999714,  5.4,  5.4, 77.2, 72.6, 18.9, 18.4
2020-02-05 06:45:00.000000000,  5.4,  5.4, 77.0, 72.4, 18.8, 18.4
2020-02-05 06:49:59.808000285,  5.4,  5.4, 76.8, 72.3, 18.8, 18.4
2020-02-05 06:54:59.615999939,  5.4,  5.4, 77.0, 72.2, 18.8, 18.4
2020-02-05 07:00:00.287999887,  5.4,  5.4, 76.8, 72.1, 18.8, 18.4
2020-02-05 07:05:00.096000172,  5.4,  5.4, 79.7, 72.1, 18.8, 18.4
2020-02-05 07:09:59.903999827,  5.3,  5.3, 79.7, 75.5, 18.8, 18.4
2020-02-05 07:14:59.712000112,  5.3,  5.3, 79.2, 74.8, 18.7, 18.4
2020-02-05 07:20:00.384000060,  5.3,  5.2, 78.9, 74.9, 18.7, 18.4
2020-02-05 07:25:00.191999714,  5.3,  5.2, 79.1, 74.7, 18.7, 18.4
2020-02-05 07:30:00.000000000,  5.3,  5.2, 78.9, 74.5, 18.6, 18.4
2020-02-05 07:34:59.808000285,  5.3,  5.3, 78.7, 74.5, 18.6, 18.4
2020-02-05 07:39:59.615999939,  5.3,  5.3, 78.7, 74.5, 18.6, 18.4
2020-02-05 07:45:00.287999887,  5.3,  5.3, 78.6, 74.3, 18.6, 18.4
2020-02-05 07:50:00.096000172,  5.3,  5.3, 78.3, 74.3, 18.6, 18.3
2020-02-05 07:54:59.903999827,  5.3,  5.3, 78.4, 74.2, 18.6, 18.4
2020-02-05 07:59:59.712000112,  5.3,  5.3, 78.4, 74.1, 18.6, 18.3
2020-02-05 08:05:00.384000060,  5.3,  5.3, 80.4, 76.9, 18.6, 18.3
2020-02-05 08:10:00.191999714,  5.3,  5.2, 79.7, 76.2, 18.5, 18.3
2020-02-05 08:15:00.000000000,  5.3,  5.2, 79.6, 75.7, 18.5, 18.3
2020-02-05 08:19:59.808000285,  5.3,  5.2, 79.4, 75.5, 18.5, 18.3
2020-02-05 08:24:59.615999939,  5.3,  5.2, 79.0, 75.4, 18.5, 18.3
2020-02-05 08:30:00.287999887,  5.3,  5.2, 79.0, 75.3, 18.5, 18.3
2020-02-05 08:35:00.096000172,  5.3,  5.2, 79.0, 75.2, 18.4, 18.2
2020-02-05 08:39:59.903999827,  5.3,  5.2, 78.8, 75.2, 18.5, 18.3
2020-02-05 08:44:59.712000112,  5.3,  5.3, 78.9, 74.9, 18.5, 18.3
2020-02-05 08:50:00.384000060,  5.3,  5.3, 78.9, 74.9, 18.6, 18.3
2020-02-05 08:55:00.191999714,  5.3,  5.3, 78.5, 74.8, 18.6, 18.3
2020-02-05 09:00:00.000000000,  5.3,  5.3, 78.7, 74.7, 18.6, 18.3
2020-02-05 09:04:59.808000285,  5.3,  5.3, 80.1, 74.7, 18.6, 18.3
2020-02-05 09:09:59.615999939,  5.3,  5.2, 79.9, 76.4, 18.6, 18.4
2020-02-05 09:15:00.287999887,  5.3,  5.2, 79.4, 75.8, 18.7, 18.4
2020-02-05 09:20:00.096000172,  5.3,  5.2, 79.4, 75.7, 18.8, 18.5
2020-02-05 09:24:59.903999827,  5.3,  5.2, 79.2, 75.7, 18.8, 18.5
2020-02-05 09:29:59.712000112,  5.3,  5.2, 79.1, 75.6, 18.9, 18.6
2020-02-05 09:35:00.384000060,  5.3,  5.2, 79.0, 75.4, 18.9, 18.6
2020-02-05 09:40:00.191999714,  5.3,  5.2, 79.1, 75.4, 18.9, 18.7
2020-02-05 09:45:00.000000000,  5.3,  5.2, 78.7, 75.1, 19.0, 18.8
2020-02-05 09:49:59.808000285,  5.3,  5.2, 78.7, 75.1, 19.0, 18.8
2020-02-05 09:54:59.615999939,  5.3,  5.2, 78.7, 75.1, 19.1, 18.9
2020-02-05 10:00:00.287999887,  5.3,  5.2, 78.7, 74.8, 19.1, 18.9
2020-02-05 10:05:00.096000172,  5.3,  5.2, 80.4, 74.9, 19.2, 18.9
2020-02-05 10:09:59.903999827,  5.3,  5.2, 80.0, 76.6, 19.2, 18.9
2020-02-05 10:14:59.712000112,  5.3,  5.2, 79.4, 75.9, 19.3, 19.0
2020-02-05 10:20:00.384000060,  5.3,  5.2, 79.5, 75.8, 19.3, 19.1
2020-02-05 10:25:00.191999714,  5.3,  5.2, 79.4, 75.8, 19.4, 19.1
2020-02-05 10:30:00.000000000,  5.3,  5.2, 79.4, 75.6, 19.4, 19.2
2020-02-05 10:34:59.808000285,  5.3,  5.2, 79.1, 75.5, 19.5, 19.2
2020-02-05 10:39:59.615999939,  5.2,  5.2, 79.0, 75.4, 19.6, 19.3
2020-02-05 10:45:00.287999887,  5.2,  5.2, 79.3, 75.2, 19.6, 19.4
2020-02-05 10:50:00.096000172,  5.2,  5.2, 79.0, 75.2, 19.6, 19.4
2020-02-05 10:54:59.903999827,  5.2,  5.2, 79.2, 75.1, 19.6, 19.4
2020-02-05 10:59:59.712000112,  5.2,  5.2, 78.6, 75.0, 19.8, 19.6
2020-02-05 11:05:00.384000060,  5.2,  5.2, 79.0, 75.0, 19.8, 19.6
2020-02-05 11:10:00.191999714,  5.2,  5.2, 80.3, 76.7, 19.9, 19.6
2020-02-05 11:15:00.000000000,  5.2,  5.2, 79.8, 76.1, 19.9, 19.6
2020-02-05 11:19:59.808000285,  5.2,  5.1, 79.6, 76.0, 19.9, 19.7
2020-02-05 11:24:59.615999939,  5.2,  5.1, 79.7, 75.9, 19.9, 19.8
2020-02-05 11:30:00.287999887,  5.2,  5.2, 79.4, 75.5, 20.0, 19.8
2020-02-05 11:35:00.096000172,  5.2,  5.2, 79.6, 75.4, 20.1, 19.9
2020-02-05 11:39:59.903999827,  5.2,  5.2, 79.0, 75.0, 20.1, 19.9
2020-02-05 11:44:59.712000112,  5.2,  5.2, 79.0, 75.0, 20.1, 19.9
2020-02-05 11:50:00.384000060,  5.2,  5.2, 79.0, 74.8, 20.2, 20.0
2020-02-05 11:55:00.191999714,  5.2,  5.2, 78.8, 74.5, 20.3, 20.0
2020-02-05 12:00:00.000000000,  5.3,  5.3, 78.5, 74.1, 20.3, 20.1
2020-02-05 12:04:59.808000285,  5.3,  5.3, 78.6, 74.1, 20.3, 20.1
2020-02-05 12:09:59.615999939,  5.2,  5.2, 80.4, 76.7, 20.4, 20.2
2020-02-05 12:15:00.287999887,  5.2,  5.2, 80.1, 76.2, 20.5, 20.2
2020-02-05 12:20:00.096000172,  5.2,  5.2, 79.9, 76.0, 20.5, 20.3
2020-02-05 12:24:59.903999827,  5.2,  5.2, 79.7, 75.9, 20.6, 20.3
2020-02-05 12:29:59.712000112,  5.2,  5.2, 79.6, 75.6, 20.6, 20.4
2020-02-05 12:35:00.384000060,  5.2,  5.2, 79.2, 75.3, 20.6, 20.4
2020-02-05 12:40:00.191999714,  5.2,  5.2, 79.2, 75.3, 20.6, 20.4
2020-02-05 12:45:00.000000000,  5.2,  5.2, 78.9, 74.9, 20.8, 20.6
2020-02-05 12:49:59.808000285,  5.2,  5.2, 78.8, 74.5, 20.8, 20.6
2020-02-05 12:54:59.615999939,  5.2,  5.2, 78.4, 74.3, 20.9, 20.6
2020-02-05 13:00:00.287999887,  5.2,  5.3, 78.4, 74.0, 20.9, 20.6
2020-02-05 13:05:00.096000172,  5.2,  5.3, 78.4, 74.0, 20.9, 20.8
2020-02-05 13:09:59.903999827,  5.2,  5.2, 80.4, 76.9, 20.9, 20.8
2020-02-05 13:14:59.712000112,  5.2,  5.2, 80.2, 76.4, 21.1, 20.8
2020-02-05 13:20:00.384000060,  5.2,  5.2, 79.7, 76.0, 21.1, 20.9
2020-02-05 13:25:00.191999714,  5.2,  5.2, 79.7, 76.1, 21.1, 20.9
2020-02-05 13:30:00.000000000,  5.2,  5.2, 79.5, 75.7, 21.1, 20.9
2020-02-05 13:34:59.808000285,  5.2,  5.2, 79.3, 75.3, 21.1, 20.9
2020-02-05 13:39:59.615999939,  5.3,  5.2, 79.1, 75.0, 21.1, 20.9
2020-02-05 13:45:00.287999887,  5.3,  5.2, 78.9, 74.6, 21.1, 20.9
2020-02-05 13:50:00.096000172,  5.3,  5.3, 78.8, 74.4, 21.1, 21.0
2020-02-05 13:54:59.903999827,  5.3,  5.3, 78.6, 74.1, 21.1, 21.0
2020-02-05 13:59:59.712000112,  5.3,  5.3, 78.3, 73.7, 21.2, 21.0
2020-02-05 14:05:00.384000060,  5.3,  5.3, 80.8, 73.7, 21.1, 21.0
2020-02-05 14:10:00.191999714,  5.3,  5.2, 80.4, 76.6, 21.1, 20.9
2020-02-05 14:15:00.000000000,  5.3,  5.2, 80.1, 76.4, 21.2, 21.0
2020-02-05 14:19:59.808000285,  5.3,  5.2, 79.9, 76.0, 21.1, 21.0
2020-02-05 14:24:59.615999939,  5.3,  5.2, 79.9, 76.0, 21.1, 21.0
2020-02-05 14:30:00.287999887,  5.3,  5.2, 79.6, 75.6, 21.2, 21.0
2020-02-05 14:35:00.096000172,  5.3,  5.2, 79.3, 75.2, 21.2, 21.0
2020-02-05 14:39:59.903999827,  5.3,  5.2, 79.3, 75.2, 21.2, 21.0
2020-02-05 14:44:59.712000112,  5.3,  5.3, 79.1, 74.8, 21.2, 21.1
2020-02-05 14:50:00.384000060,  5.3,  5.3, 78.8, 74.5, 21.2, 21.1
2020-02-05 14:55:00.191999714,  5.3,  5.3, 78.5, 74.0, 21.2, 21.1
2020-02-05 15:00:00.000000000,  5.3,  5.3, 78.4, 74.0, 21.2, 21.1
2020-02-05 15:04:59.808000285,  5.3,  5.3, 81.1, 77.4, 21.2, 21.1
2020-02-05 15:09:59.615999939,  5.3,  5.3, 80.8, 76.6, 21.2, 21.1
2020-02-05 15:15:00.287999887,  5.3,  5.2, 80.4, 76.6, 21.2, 21.1
2020-02-05 15:20:00.096000172,  5.3,  5.2, 80.0, 76.4, 21.3, 21.1
2020-02-05 15:24:59.903999827,  5.3,  5.2, 80.0, 76.4, 21.3, 21.1
2020-02-05 15:29:59.712000112,  5.3,  5.2, 79.8, 76.0, 21.3, 21.1
2020-02-05 15:35:00.384000060,  5.3,  5.2, 79.8, 76.0, 21.3, 21.1
2020-02-05 15:40:00.191999714,  5.3,  5.2, 79.5, 75.7, 21.3, 21.1
2020-02-05 15:45:00.000000000,  5.3,  5.3, 79.4, 75.4, 21.3, 21.1
2020-02-05 15:49:59.808000285,  5.3,  5.3, 79.2, 75.1, 21.3, 21.1
2020-02-05 15:54:59.615999939,  5.3,  5.3, 79.2, 75.0, 21.3, 21.1
2020-02-05 16:00:00.287999887,  5.3,  5.3, 79.1, 74.7, 21.3, 21.1
2020-02-05 16:05:00.096000172,  5.3,  5.3, 78.8, 74.4, 21.3, 21.1
2020-02-05 16:09:59.903999827,  5.3,  5.3, 78.7, 74.3, 21.3, 21.1
2020-02-05 16:14:59.712000112,  5.3,  5.4, 78.6, 74.0, 21.2, 21.1
2020-02-05 16:20:00.384000060,  5.3,  5.4, 78.5, 74.0, 21.2, 21.1
2020-02-05 16:25:00.191999714,  5.3,  5.4, 78.3, 73.8, 21.2, 21.1
2020-02-05 16:30:00.000000000,  5.4,  5.4, 78.3, 73.7, 21.2, 21.0
2020-02-05 16:34:59.808000285,  5.4,  5.4, 78.2, 73.5, 21.2, 21.0
2020-02-05 16:39:59.615999939,  5.4,  5.4, 78.1, 73.4, 21.2, 21.0
2020-02-05 16:45:00.287999887,  5.4,  5.4, 77.9, 73.1, 21.1, 21.0
2020-02-05 16:50:00.096000172,  5.4,  5.4, 77.8, 73.0, 21.1, 20.9
2020-02-05 16:54:59.903999827,  5.4,  5.4, 77.7, 72.9, 21.1, 20.9
2020-02-05 16:59:59.712000112,  5.4,  5.4, 77.6, 72.6, 21.1, 20.9
2020-02-05 17:05:00.384000060,  5.4,  5.5, 77.5, 72.4, 21.1, 20.9
2020-02-05 17:10:00.191999714,  5.4,  5.5, 77.4, 72.4, 21.1, 20.9
2020-02-05 17:15:00.000000000,  5.4,  5.5, 77.4, 72.3, 21.0, 20.8
2020-02-05 17:19:59.808000285,  5.4,  5.5, 77.0, 72.0, 20.9, 20.8
2020-02-05 17:24:59.615999939,  5.4,  5.5, 77.0, 72.0, 20.9, 20.7
2020-02-05 17:30:00.287999887,  5.4,  5.5, 77.0, 71.7, 20.8, 20.6
2020-02-05 17:35:00.096000172,  5.4,  5.5, 76.9, 71.5, 20.8, 20.6
2020-02-05 17:39:59.903999827,  5.4,  5.5, 76.5, 71.3, 20.7, 20.4
2020-02-05 17:44:59.712000112,  5.4,  5.6, 76.7, 71.3, 20.6, 20.4
2020-02-05 17:50:00.384000060,  5.4,  5.6, 76.6, 70.9, 20.6, 20.4
2020-02-05 17:55:00.191999714,  5.4,  5.6, 76.3, 70.8, 20.6, 20.4
2020-02-05 18:00:00.000000000,  5.5,  5.6, 76.2, 70.6, 20.6, 20.4
2020-02-05 18:04:59.808000285,  5.4,  5.6, 76.4, 70.5, 20.6, 20.4
2020-02-05 18:09:59.615999939,  5.4,  5.6, 76.2, 70.4, 20.6, 20.4
2020-02-05 18:15:00.287999887,  5.4,  5.6, 76.1, 70.2, 20.6, 20.4
2020-02-05 18:20:00.096000172,  5.4,  5.6, 75.9, 70.1, 20.6, 20.4
2020-02-05 18:24:59.903999827,  5.5,  5.6, 76.0, 70.0, 20.5, 20.4
2020-02-05 18:29:59.712000112,  5.5,  5.6, 76.0, 69.8, 20.4, 20.4
2020-02-05 18:35:00.384000060,  5.5,  5.6, 75.7, 69.7, 20.5, 20.4
2020-02-05 18:40:00.191999714,  5.5,  5.6, 75.8, 69.5, 20.4, 20.3
2020-02-05 18:45:00.000000000,  5.5,  5.6, 75.7, 69.5, 20.5, 20.3
2020-02-05 18:49:59.808000285,  5.5,  5.6, 75.5, 69.2, 20.4, 20.3
2020-02-05 18:54:59.615999939,  5.5,  5.7, 75.6, 69.1, 20.4, 20.3
2020-02-05 19:00:00.287999887,  5.5,  5.7, 75.8, 69.0, 20.4, 20.3
2020-02-05 19:05:00.096000172,  5.5,  5.7, 75.4, 68.7, 20.4, 20.3
2020-02-05 19:09:59.903999827,  5.5,  5.7, 75.2, 68.7, 20.4, 20.3
2020-02-05 19:14:59.712000112,  5.5,  5.7, 75.4, 68.5, 20.4, 20.3
2020-02-05 19:20:00.384000060,  5.5,  5.7, 75.2, 68.3, 20.4, 20.2
2020-02-05 19:25:00.191999714,  5.5,  5.7, 75.2, 68.3, 20.4, 20.2
2020-02-05 19:30:00.000000000,  5.5,  5.7, 75.0, 68.1, 20.4, 20.1
2020-02-05 19:34:59.808000285,  5.5,  5.7, 75.0, 68.0, 20.3, 20.1
2020-02-05 19:39:59.615999939,  5.5,  5.7, 75.1, 67.8, 20.3, 20.1
2020-02-05 19:45:00.287999887,  5.5,  5.7, 74.8, 67.7, 20.3, 20.1
2020-02-05 19:50:00.096000172,  5.5,  5.7, 74.9, 67.7, 20.3, 20.1
2020-02-05 19:54:59.903999827,  5.5,  5.7, 74.8, 67.6, 20.3, 20.1
2020-02-05 19:59:59.712000112,  5.5,  5.7, 74.7, 67.5, 20.3, 20.1
2020-02-05 20:05:00.384000060,  5.5,  5.8, 74.5, 67.2, 20.3, 20.1
2020-02-05 20:10:00.191999714,  5.5,  5.8, 74.8, 67.1, 20.2, 20.0
2020-02-05 20:15:00.000000000,  5.5,  5.8, 74.8, 67.0, 20.1, 20.0
2020-02-05 20:19:59.808000285,  5.5,  5.8, 74.3, 66.9, 20.1, 20.0
2020-02-05 20:24:59.615999939,  5.5,  5.8, 74.4, 66.8, 20.1, 19.9
2020-02-05 20:30:00.287999887,  5.5,  5.8, 74.6, 66.8, 20.1, 19.9
2020-02-05 20:35:00.096000172,  5.5,  5.8, 74.7, 66.7, 20.1, 19.9
2020-02-05 20:39:59.903999827,  5.5,  5.8, 74.4, 66.6, 20.1, 19.9
2020-02-05 20:44:59.712000112,  5.5,  5.8, 74.3, 66.6, 20.1, 19.9
2020-02-05 20:50:00.384000060,  5.5,  5.8, 74.2, 66.5, 20.1, 19.9
2020-02-05 20:55:00.191999714,  5.5,  5.8, 74.0, 66.6, 20.1, 19.9
2020-02-05 21:00:00.000000000,  5.5,  5.8, 74.2, 66.5, 20.1, 19.9
2020-02-05 21:04:59.808000285,  5.5,  5.8, 74.3, 66.5, 20.1, 19.9
2020-02-05 21:09:59.615999939,  5.5,  5.8, 73.9, 66.3, 20.1, 19.8
2020-02-05 21:15:00.287999887,  5.5,  5.8, 74.1, 66.2, 20.1, 19.8
2020-02-05 21:20:00.096000172,  5.5,  5.8, 74.1, 66.1, 20.1, 19.8
2020-02-05 21:24:59.903999827,  5.5,  5.8, 74.2, 66.1, 20.1, 19.8
2020-02-05 21:29:59.712000112,  5.5,  5.8, 74.0, 66.0, 20.1, 19.8
2020-02-05 21:35:00.384000060,  5.5,  5.8, 73.9, 65.9, 20.1, 19.8
2020-02-05 21:40:00.191999714,  5.5,  5.8, 73.9, 66.0, 20.1, 19.8
2020-02-05 21:45:00.000000000,  5.5,  5.8, 73.5, 65.9, 20.1, 19.8
2020-02-05 21:49:59.808000285,  5.5,  5.8, 73.6, 65.7, 20.1, 19.7
2020-02-05 21:54:59.615999939,  5.5,  5.8, 73.7, 65.7, 20.1, 19.7
2020-02-05 22:00:00.287999887,  5.6,  5.8, 73.5, 65.6, 20.1, 19.7
2020-02-05 22:05:00.096000172,  5.5,  5.8, 73.7, 65.5, 20.0, 19.7
2020-02-05 22:09:59.903999827,  5.5,  5.8, 73.5, 65.5, 20.0, 19.7
2020-02-05 22:14:59.712000112,  5.5,  5.8, 73.5, 65.5, 20.0, 19.6
2020-02-05 22:20:00.384000060,  5.5,  5.8, 73.4, 65.4, 20.0, 19.6
2020-02-05 22:25:00.191999714,  5.5,  5.8, 73.6, 65.3, 20.0, 19.6
2020-02-05 22:30:00.000000000,  5.5,  5.8, 73.3, 65.3, 19.9, 19.6
2020-02-05 22:34:59.808000285,  5.6,  5.9, 72.9, 65.1, 20.0, 19.6
2020-02-05 22:39:59.615999939,  5.6,  5.9, 72.9, 65.1, 20.0, 19.6
2020-02-05 22:45:00.287999887,  5.5,  5.9, 73.0, 65.0, 20.0, 19.6
2020-02-05 22:50:00.096000172,  5.5,  5.9, 72.9, 65.0, 20.0, 19.6
2020-02-05 22:54:59.903999827,  5.5,  5.9, 73.0, 64.9, 20.0, 19.6
2020-02-05 22:59:59.712000112,  5.5,  5.9, 73.0, 64.8, 20.0, 19.6
2020-02-05 23:05:00.384000060,  5.5,  5.9, 72.9, 64.9, 20.0, 19.6
2020-02-05 23:10:00.191999714,  5.5,  5.9, 72.9, 64.6, 20.0, 19.6
2020-02-05 23:15:00.000000000,  5.6,  5.9, 72.7, 64.5, 20.0, 19.6
2020-02-05 23:19:59.808000285,  5.6,  5.9, 72.7, 64.6, 19.9, 19.6
2020-02-05 23:24:59.615999939,  5.6,  5.9, 72.7, 64.5, 19.9, 19.6
2020-02-05 23:30:00.287999887,  5.6,  5.9, 72.9, 64.4, 19.9, 19.5
2020-02-05 23:35:00.096000172,  5.6,  5.9, 72.6, 64.1, 19.9, 19.5
2020-02-05 23:39:59.903999827,  5.6,  5.9, 72.4, 63.9, 19.9, 19.5
2020-02-05 23:44:59.712000112,  5.6,  5.9, 72.5, 63.9, 19.9, 19.5
2020-02-05 23:50:00.384000060,  5.6,  5.9, 72.5, 64.0, 19.9, 19.5
2020-02-05 23:55:00.191999714,  5.6,  5.9, 72.3, 63.9, 19.9, 19.5
2020-02-06 00:00:00.000000000,  5.6,  5.9, 72.4, 63.8, 19.9, 19.5
2020-02-06 00:04:59.808000285,  5.6,  5.9, 72.4, 63.7, 19.9, 19.5
2020-02-06 00:09:59.615999939,  5.6,  5.9, 72.1, 63.6, 19.9, 19.5
2020-02-06 00:15:00.287999887,  5.6,  5.9, 72.3, 63.6, 19.9, 19.5
2020-02-06 00:20:00.096000172,  5.6,  5.9, 72.1, 63.5, 19.9, 19.5
2020-02-06 00:24:59.903999827,  5.6,  5.9, 72.2, 63.4, 19.9, 19.5
2020-02-06 00:29:59.712000112,  5.6,  5.9, 72.1, 63.3, 19.9, 19.5
2020-02-06 00:35:00.384000060,  5.6,  5.9, 72.0, 63.3, 19.9, 19.4
2020-02-06 00:40:00.191999714,  5.6,  5.9, 71.9, 63.3, 19.9, 19.4
2020-02-06 00:45:00.000000000,  5.6,  5.9, 72.1, 63.0, 19.9, 19.4
2020-02-06 00:49:59.808000285,  5.6,  5.9, 71.8, 63.0, 19.9, 19.4
2020-02-06 00:54:59.615999939,  5.6,  5.9, 71.6, 63.0, 19.9, 19.4
2020-02-06 01:00:00.287999887,  5.6,  5.9, 71.8, 62.9, 19.9, 19.4
2020-02-06 01:05:00.096000172,  5.6,  5.9, 71.7, 62.9, 19.9, 19.4
2020-02-06 01:09:59.903999827,  5.6,  5.9, 71.6, 62.8, 19.9, 19.4
2020-02-06 01:14:59.712000112,  5.6,  5.9, 71.6, 62.6, 19.9, 19.4
2020-02-06 01:20:00.384000060,  5.6,  5.9, 71.7, 62.5, 19.9, 19.4
2020-02-06 01:25:00.191999714,  5.6,  5.9, 71.4, 62.4, 20.0, 19.4
2020-02-06 01:30:00.000000000,  5.6,  5.9, 71.5, 62.2, 19.9, 19.4
2020-02-06 01:34:59.808000285,  5.6,  5.9, 71.4, 62.3, 19.9, 19.4
2020-02-06 01:39:59.615999939,  5.6,  5.9, 71.6, 62.2, 19.9, 19.4
2020-02-06 01:45:00.287999887,  5.6,  5.9, 71.5, 62.1, 19.9, 19.4
2020-02-06 01:50:00.096000172,  5.6,  5.9, 71.1, 61.9, 19.9, 19.4
2020-02-06 01:54:59.903999827,  5.6,  5.9, 71.1, 61.8, 19.9, 19.4
2020-02-06 01:59:59.712000112,  5.6,  5.9, 71.1, 61.7, 19.9, 19.4
2020-02-06 02:05:00.384000060,  5.6,  5.9, 71.0, 61.6, 19.8, 19.3
2020-02-06 02:10:00.191999714,  5.6,  5.9, 70.9, 61.6, 19.8, 19.3
2020-02-06 02:15:00.000000000,  5.6,  5.9, 70.9, 61.3, 19.8, 19.3
2020-02-06 02:19:59.808000285,  5.6,  5.9, 70.7, 61.1, 19.8, 19.3
2020-02-06 02:24:59.615999939,  5.6,  5.9, 70.7, 61.1, 19.8, 19.3
2020-02-06 02:30:00.287999887,  5.6,  6.0, 70.4, 61.0, 19.8, 19.2
2020-02-06 02:35:00.096000172,  5.6,  5.9, 71.8, 62.8, 19.6, 19.1
2020-02-06 02:39:59.903999827,  5.6,  5.9, 72.6, 63.6, 19.6, 19.1
2020-02-06 02:44:59.712000112,  5.6,  5.9, 72.8, 63.8, 19.6, 19.1
2020-02-06 02:50:00.384000060,  5.6,  5.8, 72.6, 63.7, 19.6, 19.1
2020-02-06 02:55:00.191999714,  5.6,  5.8, 72.4, 63.7, 19.6, 19.1
2020-02-06 03:00:00.000000000,  5.6,  5.8, 72.8, 63.5, 19.6, 19.1
2020-02-06 03:04:59.808000285,  5.6,  5.8, 72.3, 63.5, 19.5, 19.1
2020-02-06 03:09:59.615999939,  5.6,  5.8, 72.3, 63.4, 19.5, 19.0
2020-02-06 03:15:00.287999887,  5.6,  5.9, 72.3, 63.4, 19.4, 19.0
2020-02-06 03:20:00.096000172,  5.6,  5.9, 72.2, 63.4, 19.4, 19.0
2020-02-06 03:24:59.903999827,  5.6,  5.9, 72.0, 63.1, 19.4, 19.0
2020-02-06 03:29:59.712000112,  5.6,  5.9, 72.0, 63.1, 19.4, 19.0
2020-02-06 03:35:00.384000060,  5.6,  5.9, 71.8, 63.1, 19.4, 19.0
2020-02-06 03:40:00.191999714,  5.6,  5.9, 72.1, 62.9, 19.4, 19.0
2020-02-06 03:45:00.000000000,  5.6,  5.9, 72.0, 62.9, 19.4, 18.9
2020-02-06 03:49:59.808000285,  5.6,  5.9, 71.9, 62.7, 19.4, 18.9
2020-02-06 03:54:59.615999939,  5.7,  5.9, 71.6, 62.6, 19.4, 18.9
2020-02-06 04:00:00.287999887,  5.7,  5.9, 71.6, 62.6, 19.3, 18.9
2020-02-06 04:05:00.096000172,  5.6,  5.9, 73.9, 65.4, 19.3, 18.9
2020-02-06 04:09:59.903999827,  5.6,  5.9, 74.2, 66.1, 19.3, 18.9
2020-02-06 04:14:59.712000112,  5.6,  5.8, 74.4, 66.2, 19.2, 18.8
2020-02-06 04:20:00.384000060,  5.6,  5.8, 74.3, 66.2, 19.1, 18.8
2020-02-06 04:25:00.191999714,  5.6,  5.8, 74.1, 66.2, 19.1, 18.8
2020-02-06 04:30:00.000000000,  5.6,  5.8, 74.0, 66.0, 19.1, 18.8
2020-02-06 04:34:59.808000285,  5.6,  5.8, 74.2, 66.0, 19.1, 18.8
2020-02-06 04:39:59.615999939,  5.6,  5.8, 74.1, 65.9, 19.1, 18.8
2020-02-06 04:45:00.287999887,  5.6,  5.8, 73.8, 65.7, 19.1, 18.7
2020-02-06 04:50:00.096000172,  5.6,  5.8, 73.8, 65.6, 19.1, 18.7
2020-02-06 04:54:59.903999827,  5.6,  5.9, 73.8, 65.5, 19.1, 18.8
2020-02-06 04:59:59.712000112,  5.6,  5.9, 73.6, 65.4, 19.1, 18.7
2020-02-06 05:05:00.384000060,  5.6,  5.8, 76.5, 69.1, 19.1, 18.7
2020-02-06 05:10:00.191999714,  5.6,  5.8, 76.5, 69.8, 19.1, 18.7
2020-02-06 05:15:00.000000000,  5.6,  5.7, 76.6, 69.9, 19.1, 18.6
2020-02-06 05:19:59.808000285,  5.5,  5.7, 76.7, 69.7, 19.0, 18.6
2020-02-06 05:24:59.615999939,  5.6,  5.7, 76.4, 69.7, 19.0, 18.6
2020-02-06 05:30:00.287999887,  5.6,  5.7, 76.4, 69.6, 19.0, 18.6
2020-02-06 05:35:00.096000172,  5.6,  5.7, 76.3, 69.5, 19.0, 18.6
2020-02-06 05:39:59.903999827,  5.6,  5.7, 76.3, 69.2, 18.9, 18.6
2020-02-06 05:44:59.712000112,  5.6,  5.8, 76.2, 69.2, 18.9, 18.6
2020-02-06 05:50:00.384000060,  5.6,  5.8, 76.2, 69.1, 18.9, 18.6
2020-02-06 05:55:00.191999714,  5.6,  5.8, 75.8, 69.0, 18.9, 18.6
2020-02-06 06:00:00.000000000,  5.6,  5.8, 75.8, 68.9, 18.9, 18.6
