Time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
2020-02-01 12:15:00.287999887,  5.3,  5.5, 89.7, 84.3, 22.4, 22.1
2020-02-01 12:20:00.096000172,  5.3,  5.5, 89.5, 84.2, 22.4, 22.3
2020-02-01 12:24:59.903999827,  5.3,  5.5, 89.9, 84.3, 22.4, 22.3
2020-02-01 12:29:59.712000112,  5.3,  5.5, 89.6, 84.3, 22.6, 22.4
2020-02-01 12:35:00.384000060,  5.3,  5.5, 89.5, 84.1, 22.6, 22.5
2020-02-01 12:40:00.191999714,  5.3,  5.5, 89.5, 84.0, 22.8, 22.6
2020-02-01 12:45:00.000000000,  5.3,  5.5, 89.4, 83.9, 22.8, 22.7
2020-02-01 12:49:59.808000285,  5.3,  5.5, 89.9, 84.6, 22.9, 22.7
2020-02-01 12:54:59.615999939,  5.3,  5.5, 89.8, 84.6, 22.9, 22.8
2020-02-01 13:00:00.287999887,  5.3,  5.5, 89.7, 84.6, 22.9, 22.8
2020-02-01 13:05:00.096000172,  5.3,  5.5, 89.8, 84.4, 23.0, 22.9
2020-02-01 13:09:59.903999827,  5.3,  5.5, 89.7, 84.5, 23.1, 22.9
2020-02-01 13:14:59.712000112,  5.3,  5.5, 89.8, 84.5, 23.1, 22.9
2020-02-01 13:20:00.384000060,  5.3,  5.5, 89.7, 84.3, 23.1, 23.0
2020-02-01 13:25:00.191999714,  5.3,  5.5, 89.7, 84.1, 23.2, 23.1
2020-02-01 13:30:00.000000000,  5.3,  5.5, 89.4, 84.2, 23.2, 23.1
2020-02-01 13:34:59.808000285,  5.3,  5.5, 89.4, 84.1, 23.3, 23.1
2020-02-01 13:39:59.615999939,  5.3,  5.5, 90.1, 84.7, 23.3, 23.3
2020-02-01 13:45:00.287999887,  5.3,  5.5, 90.1, 84.9, 23.4, 23.3
2020-02-01 13:50:00.096000172,  5.3,  5.5, 89.9, 84.7, 23.4, 23.3
2020-02-01 13:54:59.903999827,  5.3,  5.5, 89.9, 84.7, 23.4, 23.3
2020-02-01 13:59:59.712000112,  5.3,  5.5, 89.9, 84.7, 23.4, 23.3
2020-02-01 14:05:00.384000060,  5.3,  5.5, 89.8, 84.4, 23.5, 23.4
2020-02-01 14:10:00.191999714,  5.3,  5.5, 89.9, 84.5, 23.5, 23.4
2020-02-01 14:15:00.000000000,  5.3,  5.5, 89.7, 84.4, 23.5, 23.4
2020-02-01 14:19:59.808000285,  5.3,  5.5, 89.6, 84.4, 23.5, 23.5
2020-02-01 14:24:59.615999939,  5.3,  5.5, 89.5, 84.3, 23.6, 23.6
2020-02-01 14:30:00.287999887,  5.3,  5.5, 89.7, 84.3, 23.6, 23.6
2020-02-01 14:35:00.096000172,  5.3,  5.5, 89.5, 84.3, 23.6, 23.6
2020-02-01 14:39:59.903999827,  5.3,  5.5, 90.2, 84.8, 23.6, 23.6
2020-02-01 14:44:59.712000112,  5.3,  5.5, 90.0, 84.8, 23.6, 23.6
2020-02-01 14:50:00.384000060,  5.3,  5.5, 89.8, 84.7, 23.6, 23.6
2020-02-01 14:55:00.191999714,  5.3,  5.5, 90.1, 84.5, 23.6, 23.6
2020-02-01 15:00:00.000000000,  5.3,  5.5, 90.0, 84.5, 23.6, 23.6
2020-02-01 15:04:59.808000285,  5.3,  5.5, 90.0, 84.5, 23.7, 23.6
2020-02-01 15:09:59.615999939,  5.3,  5.5, 89.8, 84.4, 23.6, 23.6
2020-02-01 15:15:00.287999887,  5.3,  5.5, 89.8, 84.3, 23.8, 23.6
2020-02-01 15:20:00.096000172,  5.3,  5.5, 89.7, 84.2, 23.8, 23.7
2020-02-01 15:24:59.903999827,  5.3,  5.5, 89.8, 84.4, 23.8, 23.8
2020-02-01 15:29:59.712000112,  5.3,  5.5, 89.4, 84.2, 23.8, 23.8
2020-02-01 15:35:00.384000060,  5.3,  5.5, 89.4, 84.3, 23.8, 23.8
2020-02-01 15:40:00.191999714,  5.3,  5.5, 89.3, 84.1, 23.8, 23.9
2020-02-01 15:45:00.000000000,  5.3,  5.5, 89.0, 84.0, 23.9, 23.9
2020-02-01 15:49:59.808000285,  5.3,  5.5, 88.6, 84.0, 23.9, 23.9
2020-02-01 15:54:59.615999939,  5.3,  5.5, 88.8, 83.7, 23.9, 23.9
2020-02-01 16:00:00.287999887,  5.3,  5.5, 88.8, 83.7, 23.9, 23.9
2020-02-01 16:05:00.096000172,  5.3,  5.5, 88.7, 83.5, 24.1, 24.1
2020-02-01 16:09:59.903999827,  5.3,  5.5, 88.6, 83.6, 24.1, 24.1
2020-02-01 16:14:59.712000112,  5.3,  5.5, 88.9, 83.6, 24.1, 24.2
2020-02-01 16:20:00.384000060,  5.3,  5.5, 88.5, 83.4, 24.2, 24.3
2020-02-01 16:25:00.191999714,  5.3,  5.5, 88.4, 83.4, 24.3, 24.4
2020-02-01 16:30:00.000000000,  5.3,  5.5, 88.3, 83.1, 24.3, 24.4
2020-02-01 16:34:59.808000285,  5.3,  5.5, 88.2, 83.3, 24.4, 24.5
2020-02-01 16:39:59.615999939,  5.3,  5.5, 88.5, 83.2, 24.4, 24.6
2020-02-01 16:45:00.287999887,  5.3,  5.5, 88.0, 83.0, 24.5, 24.6
2020-02-01 16:50:00.096000172,  5.3,  5.5, 87.9, 82.9, 24.6, 24.6
2020-02-01 16:54:59.903999827,  5.3,  5.5, 87.9, 83.1, 24.6, 24.7
2020-02-01 16:59:59.712000112,  5.2,  5.6, 88.1, 82.9, 24.6, 24.8
2020-02-01 17:05:00.384000060,  5.2,  5.6, 88.0, 82.7, 24.6, 24.7
2020-02-01 17:10:00.191999714,  5.3,  5.6, 87.6, 82.8, 24.6, 24.8
2020-02-01 17:15:00.000000000,  5.3,  5.6, 87.5, 82.7, 24.6, 24.7
2020-02-01 17:19:59.808000285,  5.2,  5.6, 87.8, 82.7, 24.6, 24.7
2020-02-01 17:24:59.615999939,  5.2,  5.6, 87.5, 82.7, 24.5, 24.6
2020-02-01 17:30:00.287999887,  5.2,  5.6, 87.5, 82.4, 24.4, 24.6
2020-02-01 17:35:00.096000172,  5.2,  5.6, 87.3, 82.2, 24.4, 24.5
2020-02-01 17:39:59.903999827,  5.2,  5.6, 87.3, 82.2, 24.3, 24.4
2020-02-01 17:44:59.712000112,  5.3,  5.6, 87.1, 82.3, 24.2, 24.4
2020-02-01 17:50:00.384000060,  5.2,  5.6, 87.1, 82.1, 24.1, 24.3
2020-02-01 17:55:00.191999714,  5.2,  5.6, 87.1, 81.9, 24.1, 24.2
2020-02-01 18:00:00.000000000,  5.3,  5.6, 86.8, 81.8, 23.9, 24.1
2020-02-01 18:04:59.808000285,  5.3,  5.6, 86.8, 81.8, 23.9, 24.1
2020-02-01 18:09:59.615999939,  5.3,  5.6, 86.8, 81.8, 23.8, 23.9
2020-02-01 18:15:00.287999887,  5.3,  5.7, 86.9, 81.5, 23.6, 23.7
2020-02-01 18:20:00.096000172,  5.3,  5.7, 86.6, 81.5, 23.4, 23.5
2020-02-01 18:24:59.903999827,  5.3,  5.7, 86.6, 81.6, 23.3, 23.4
2020-02-01 18:29:59.712000112,  5.3,  5.7, 86.6, 81.5, 23.3, 23.4
2020-02-01 18:35:00.384000060,  5.3,  5.7, 86.4, 81.3, 23.1, 23.2
2020-02-01 18:40:00.191999714,  5.3,  5.7, 86.2, 81.3, 22.9, 23.1
2020-02-01 18:45:00.000000000,  5.3,  5.7, 86.2, 81.3, 22.9, 23.0
2020-02-01 18:49:59.808000285,  5.3,  5.7, 86.2, 81.2, 22.9, 22.9
2020-02-01 18:54:59.615999939,  5.3,  5.7, 86.2, 81.3, 22.9, 22.9
2020-02-01 19:00:00.287999887,  5.3,  5.7, 86.1, 81.3, 22.8, 22.8
2020-02-01 19:05:00.096000172,  5.3,  5.7, 86.1, 81.1, 22.6, 22.7
2020-02-01 19:09:59.903999827,  5.3,  5.7, 86.0, 81.0, 22.6, 22.6
2020-02-01 19:14:59.712000112,  5.3,  5.7, 86.0, 81.0, 22.6, 22.6
2020-02-01 19:20:00.384000060,  5.3,  5.7, 86.0, 81.2, 22.5, 22.5
2020-02-01 19:25:00.191999714,  5.3,  5.7, 85.9, 81.1, 22.4, 22.5
2020-02-01 19:30:00.000000000,  5.3,  5.7, 85.8, 81.0, 22.4, 22.4
2020-02-01 19:34:59.808000285,  5.3,  5.7, 85.8, 80.9, 22.3, 22.3
2020-02-01 19:39:59.615999939,  5.3,  5.7, 85.7, 80.9, 22.3, 22.3
2020-02-01 19:45:00.287999887,  5.3,  5.7, 85.8, 80.9, 22.2, 22.1
2020-02-01 19:50:00.096000172,  5.3,  5.7, 85.8, 80.8, 22.1, 22.1
2020-02-01 19:54:59.903999827,  5.3,  5.7, 85.7, 80.8, 22.1, 22.0
2020-02-01 19:59:59.712000112,  5.3,  5.7, 85.5, 80.7, 22.0, 21.9
2020-02-01 20:05:00.384000060,  5.3,  5.7, 85.6, 80.8, 21.9, 21.9
2020-02-01 20:10:00.191999714,  5.3,  5.7, 85.6, 80.7, 21.9, 21.8
2020-02-01 20:15:00.000000000,  5.3,  5.7, 85.4, 80.7, 21.8, 21.7
2020-02-01 20:19:59.808000285,  5.3,  5.7, 85.4, 80.7, 21.8, 21.7
2020-02-01 20:24:59.615999939,  5.3,  5.7, 85.5, 80.8, 21.8, 21.6
2020-02-01 20:30:00.287999887,  5.3,  5.7, 85.6, 80.6, 21.7, 21.6
2020-02-01 20:35:00.096000172,  5.3,  5.7, 85.3, 80.6, 21.6, 21.6
2020-02-01 20:39:59.903999827,  5.3,  5.7, 85.2, 80.5, 21.6, 21.5
2020-02-01 20:44:59.712000112,  5.3,  5.7, 85.4, 80.5, 21.6, 21.4
2020-02-01 20:50:00.384000060,  5.3,  5.7, 85.4, 80.5, 21.6, 21.4
2020-02-01 20:55:00.191999714,  5.3,  5.7, 85.1, 80.4, 21.4, 21.4
2020-02-01 21:00:00.000000000,  5.3,  5.7, 84.9, 80.3, 21.4, 21.4
2020-02-01 21:04:59.808000285,  5.3,  5.7, 84.9, 80.3, 21.4, 21.3
2020-02-01 21:09:59.615999939,  5.3,  5.7, 85.0, 80.3, 21.4, 21.3
2020-02-01 21:15:00.287999887,  5.3,  5.7, 85.0, 80.3, 21.4, 21.3
2020-02-01 21:20:00.096000172,  5.3,  5.7, 85.0, 80.2, 21.3, 21.1
2020-02-01 21:24:59.903999827,  5.3,  5.7, 84.8, 80.2, 21.3, 21.1
2020-02-01 21:29:59.712000112,  5.3,  5.7, 84.7, 80.2, 21.3, 21.1
2020-02-01 21:35:00.384000060,  5.3,  5.7, 84.9, 80.2, 21.1, 21.1
2020-02-01 21:40:00.191999714,  5.3,  5.7, 84.8, 80.2, 21.1, 21.0
2020-02-01 21:45:00.000000000,  5.3,  5.7, 84.5, 80.2, 21.1, 20.9
2020-02-01 21:49:59.808000285,  5.3,  5.7, 84.7, 80.3, 21.1, 20.9
2020-02-01 21:54:59.615999939,  5.3,  5.7, 84.6, 80.1, 21.0, 20.9
2020-02-01 22:00:00.287999887,  5.3,  5.7, 84.8, 80.0, 21.0, 20.9
2020-02-01 22:05:00.096000172,  5.3,  5.7, 84.7, 80.1, 21.0, 20.9
2020-02-01 22:09:59.903999827,  5.3,  5.7, 84.7, 80.2, 20.9, 20.8
2020-02-01 22:14:59.712000112,  5.3,  5.7, 84.4, 80.0, 20.9, 20.8
2020-02-01 22:20:00.384000060,  5.3,  5.7, 84.4, 80.0, 20.9, 20.8
2020-02-01 22:25:00.191999714,  5.3,  5.7, 84.3, 80.0, 20.9, 20.7
2020-02-01 22:30:00.000000000,  5.3,  5.7, 84.3, 80.0, 20.8, 20.7
2020-02-01 22:34:59.808000285,  5.3,  5.7, 84.4, 80.0, 20.8, 20.7
2020-02-01 22:39:59.615999939,  5.3,  5.7, 84.1, 79.9, 20.8, 20.6
2020-02-01 22:45:00.287999887,  5.3,  5.7, 84.2, 80.0, 20.8, 20.6
2020-02-01 22:50:00.096000172,  5.3,  5.7, 84.3, 80.0, 20.7, 20.6
2020-02-01 22:54:59.903999827,  5.3,  5.7, 84.3, 80.0, 20.7, 20.6
2020-02-01 22:59:59.712000112,  5.3,  5.7, 84.3, 79.8, 20.7, 20.6
2020-02-01 23:05:00.384000060,  5.3,  5.7, 84.3, 80.0, 20.7, 20.6
2020-02-01 23:10:00.191999714,  5.3,  5.7, 84.2, 79.9, 20.6, 20.6
2020-02-01 23:15:00.000000000,  5.3,  5.7, 84.1, 79.9, 20.6, 20.5
2020-02-01 23:19:59.808000285,  5.3,  5.7, 84.1, 79.8, 20.6, 20.5
2020-02-01 23:24:59.615999939,  5.2,  5.7, 84.1, 79.8, 20.6, 20.5
2020-02-01 23:30:00.287999887,  5.3,  5.7, 84.1, 79.9, 20.6, 20.4
2020-02-01 23:35:00.096000172,  5.3,  5.7, 84.0, 79.7, 20.6, 20.4
2020-02-01 23:39:59.903999827,  5.3,  5.7, 83.9, 79.8, 20.6, 20.4
2020-02-01 23:44:59.712000112,  5.3,  5.7, 83.9, 79.7, 20.6, 20.4
2020-02-01 23:50:00.384000060,  5.3,  5.7, 83.8, 79.8, 20.6, 20.4
2020-02-01 23:55:00.191999714,  5.3,  5.7, 83.9, 79.7, 20.6, 20.4
2020-02-02 00:00:00.000000000,  5.3,  5.7, 83.8, 79.7, 20.5, 20.4
2020-02-02 00:04:59.808000285,  5.3,  5.7, 83.8, 79.8, 20.4, 20.4
2020-02-02 00:09:59.615999939,  5.3,  5.7, 83.9, 79.7, 20.4, 20.4
2020-02-02 00:15:00.287999887,  5.3,  5.7, 83.8, 79.6, 20.4, 20.4
2020-02-02 00:20:00.096000172,  5.3,  5.7, 83.8, 79.7, 20.4, 20.4
2020-02-02 00:24:59.903999827,  5.3,  5.7, 83.8, 79.7, 20.4, 20.3
2020-02-02 00:29:59.712000112,  5.3,  5.7, 83.7, 79.5, 20.4, 20.3
2020-02-02 00:35:00.384000060,  5.3,  5.7, 83.8, 79.7, 20.4, 20.3
2020-02-02 00:40:00.191999714,  5.2,  5.7, 83.7, 79.7, 20.4, 20.3
2020-02-02 00:45:00.000000000,  5.3,  5.7, 83.6, 79.5, 20.4, 20.3
2020-02-02 00:49:59.808000285,  5.3,  5.7, 83.6, 79.7, 20.4, 20.3
2020-02-02 00:54:59.615999939,  5.3,  5.7, 83.5, 79.5, 20.4, 20.3
2020-02-02 01:00:00.287999887,  5.2,  5.7, 83.6, 79.4, 20.4, 20.3
2020-02-02 01:05:00.096000172,  5.2,  5.7, 83.5, 79.5, 20.4, 20.3
2020-02-02 01:09:59.903999827,  5.2,  5.7, 83.6, 79.5, 20.4, 20.3
2020-02-02 01:14:59.712000112,  5.2,  5.7, 83.4, 79.5, 20.4, 20.3
2020-02-02 01:20:00.384000060,  5.2,  5.7, 83.5, 79.5, 20.4, 20.3
2020-02-02 01:25:00.191999714,  5.2,  5.7, 83.5, 79.5, 20.4, 20.3
2020-02-02 01:30:00.000000000,  5.2,  5.7, 83.5, 79.5, 20.4, 20.3
2020-02-02 01:34:59.808000285,  5.2,  5.7, 83.5, 79.3, 20.4, 20.3
2020-02-02 01:39:59.615999939,  5.2,  5.7, 83.3, 79.4, 20.4, 20.3
2020-02-02 01:45:00.287999887,  5.2,  5.7, 83.3, 79.4, 20.4, 20.3
2020-02-02 01:50:00.096000172,  5.2,  5.7, 83.2, 79.3, 20.4, 20.2
2020-02-02 01:54:59.903999827,  5.2,  5.7, 83.2, 79.4, 20.4, 20.2
2020-02-02 01:59:59.712000112,  5.2,  5.7, 84.1, 80.4, 20.4, 20.2
2020-02-02 02:05:00.384000060,  5.2,  5.7, 84.4, 80.6, 20.4, 20.1
2020-02-02 02:10:00.191999714,  5.3,  5.7, 84.6, 80.8, 20.3, 20.1
2020-02-02 02:15:00.000000000,  5.3,  5.7, 84.6, 80.6, 20.3, 20.1
2020-02-02 02:19:59.808000285,  5.3,  5.7, 84.8, 80.7, 20.3, 20.1
2020-02-02 02:24:59.615999939,  5.3,  5.7, 84.6, 80.7, 20.3, 20.1
2020-02-02 02:30:00.287999887,  5.3,  5.7, 84.5, 80.5, 20.3, 20.1
2020-02-02 02:35:00.096000172,  5.3,  5.7, 84.4, 80.7, 20.2, 20.1
2020-02-02 02:39:59.903999827,  5.3,  5.7, 84.4, 80.7, 20.3, 20.1
2020-02-02 02:44:59.712000112,  5.3,  5.7, 84.5, 80.5, 20.2, 20.1
2020-02-02 02:50:00.384000060,  5.3,  5.7, 84.5, 80.6, 20.2, 20.0
2020-02-02 02:55:00.191999714,  5.3,  5.7, 84.2, 80.5, 20.2, 20.0
2020-02-02 03:00:00.000000000,  5.3,  5.7, 84.3, 80.5, 20.1, 20.0
2020-02-02 03:04:59.808000285,  5.2,  5.7, 84.4, 80.3, 20.1, 20.0
2020-02-02 03:09:59.615999939,  5.2,  5.7, 84.4, 80.5, 20.1, 20.0
2020-02-02 03:15:00.287999887,  5.3,  5.7, 85.6, 81.9, 20.1, 19.9
2020-02-02 03:20:00.096000172,  5.3,  5.7, 86.0, 81.9, 20.1, 19.9
2020-02-02 03:24:59.903999827,  5.3,  5.7, 86.2, 81.9, 20.1, 19.9
2020-02-02 03:29:59.712000112,  5.3,  5.7, 85.9, 81.7, 20.1, 19.9
2020-02-02 03:35:00.384000060,  5.3,  5.7, 86.0, 81.8, 20.1, 19.9
2020-02-02 03:40:00.191999714,  5.3,  5.7, 85.8, 81.7, 20.0, 19.9
2020-02-02 03:45:00.000000000,  5.3,  5.7, 86.0, 81.7, 20.0, 19.9
2020-02-02 03:49:59.808000285,  5.3,  5.7, 85.9, 81.8, 20.0, 19.9
2020-02-02 03:54:59.615999939,  5.3,  5.7, 85.9, 81.8, 20.0, 19.9
2020-02-02 04:00:00.287999887,  5.3,  5.7, 85.8, 81.7, 20.0, 19.9
2020-02-02 04:05:00.096000172,  5.3,  5.7, 85.7, 81.5, 19.9, 19.9
2020-02-02 04:09:59.903999827,  5.3,  5.7, 85.7, 81.6, 19.9, 19.9
2020-02-02 04:14:59.712000112,  5.3,  5.7, 85.8, 81.7, 19.9, 19.9
2020-02-02 04:20:00.384000060,  5.3,  5.7, 85.6, 81.3, 19.9, 19.9
2020-02-02 04:25:00.191999714,  5.3,  5.7, 85.6, 81.5, 19.9, 19.9
2020-02-02 04:30:00.000000000,  5.3,  5.7, 87.6, 82.8, 19.9, 19.9
2020-02-02 04:34:59.808000285,  5.3,  5.7, 87.8, 83.0, 19.9, 19.9
2020-02-02 04:39:59.615999939,  5.4,  5.7, 87.6, 82.9, 19.9, 19.9
2020-02-02 04:45:00.287999887,  5.4,  5.7, 87.5, 82.8, 19.9, 19.8
2020-02-02 04:50:00.096000172,  5.4,  5.7, 87.5, 82.8, 19.9, 19.9
2020-02-02 04:54:59.903999827,  5.4,  5.7, 87.4, 82.8, 19.9, 19.9
2020-02-02 04:59:59.712000112,  5.4,  5.7, 87.6, 82.7, 19.9, 19.8
2020-02-02 05:05:00.384000060,  5.4,  5.7, 87.5, 82.8, 19.9, 19.8
2020-02-02 05:10:00.191999714,  5.3,  5.7, 87.5, 82.7, 19.9, 19.9
2020-02-02 05:15:00.000000000,  5.3,  5.7, 87.3, 82.7, 19.9, 19.8
2020-02-02 05:19:59.808000285,  5.3,  5.7, 87.5, 82.6, 19.9, 19.9
2020-02-02 05:24:59.615999939,  5.3,  5.7, 87.3, 82.6, 19.9, 19.8
2020-02-02 05:30:00.287999887,  5.3,  5.7, 87.2, 82.7, 19.9, 19.8
2020-02-02 05:35:00.096000172,  5.3,  5.7, 87.3, 82.5, 19.9, 19.9
2020-02-02 05:39:59.903999827,  5.3,  5.7, 87.3, 82.7, 19.9, 19.9
2020-02-02 05:44:59.712000112,  5.4,  5.7, 88.7, 83.7, 19.9, 19.9
2020-02-02 05:50:00.384000060,  5.4,  5.7, 88.4, 83.4, 19.9, 19.9
2020-02-02 05:55:00.191999714,  5.4,  5.7, 88.5, 83.4, 19.9, 19.9
2020-02-02 06:00:00.000000000,  5.4,  5.7, 88.3, 83.3, 19.9, 19.9
2020-02-02 06:04:59.808000285,  5.4,  5.7, 88.4, 83.3, 19.9, 19.8
2020-02-02 06:09:59.615999939,  5.4,  5.7, 88.4, 83.3, 19.9, 19.8
2020-02-02 06:15:00.287999887,  5.4,  5.7, 88.4, 83.3, 19.9, 19.8
2020-02-02 06:20:00.096000172,  5.4,  5.7, 88.4, 83.3, 19.9, 19.9
2020-02-02 06:24:59.903999827,  5.4,  5.7, 88.2, 83.2, 19.9, 19.8
2020-02-02 06:29:59.712000112,  5.4,  5.7, 88.3, 83.2, 19.9, 19.8
2020-02-02 06:35:00.384000060,  5.4,  5.7, 88.2, 82.9, 19.9, 19.8
2020-02-02 06:40:00.191999714,  5.4,  5.7, 88.3, 83.2, 19.9, 19.8
2020-02-02 06:45:00.000000000,  5.4,  5.7, 88.4, 82.9, 19.9, 19.8
2020-02-02 06:49:59.808000285,  5.4,  5.7, 88.1, 83.0, 19.9, 19.8
2020-02-02 06:54:59.615999939,  5.4,  5.7, 88.2, 83.2, 19.9, 19.8
2020-02-02 07:00:00.287999887,  5.4,  5.7, 89.0, 83.9, 19.9, 19.8
2020-02-02 07:05:00.096000172,  5.4,  5.7, 89.0, 83.6, 19.9, 19.8
2020-02-02 07:09:59.903999827,  5.4,  5.7, 88.8, 83.7, 19.9, 19.8
2020-02-02 07:14:59.712000112,  5.4,  5.7, 88.8, 83.5, 19.9, 19.8
2020-02-02 07:20:00.384000060,  5.4,  5.6, 88.7, 83.7, 19.9, 19.8
2020-02-02 07:25:00.191999714,  5.4,  5.6, 88.7, 83.5, 19.9, 19.8
2020-02-02 07:30:00.000000000,  5.4,  5.6, 88.7, 83.5, 19.9, 19.8
2020-02-02 07:34:59.808000285,  5.4,  5.6, 88.7, 83.3, 19.9, 19.8
2020-02-02 07:39:59.615999939,  5.4,  5.6, 88.6, 83.3, 19.9, 19.8
2020-02-02 07:45:00.287999887,  5.4,  5.7, 88.6, 83.3, 19.9, 19.8
2020-02-02 07:50:00.096000172,  5.4,  5.6, 88.4, 83.4, 19.9, 19.8
2020-02-02 07:54:59.903999827,  5.3,  5.6, 88.6, 83.3, 19.9, 19.8
2020-02-02 07:59:59.712000112,  5.3,  5.6, 88.5, 83.4, 19.9, 19.8
2020-02-02 08:05:00.384000060,  5.3,  5.6, 88.5, 83.3, 19.9, 19.8
2020-02-02 08:10:00.191999714,  5.4,  5.6, 88.5, 83.3, 19.9, 19.8
2020-02-02 08:15:00.000000000,  5.4,  5.6, 89.2, 84.1, 19.8, 19.8
2020-02-02 08:19:59.808000285,  5.4,  5.6, 88.7, 83.6, 19.8, 19.8
2020-02-02 08:24:59.615999939,  5.4,  5.6, 88.8, 83.6, 19.8, 19.8
2020-02-02 08:30:00.287999887,  5.3,  5.6, 88.8, 83.4, 19.8, 19.8
2020-02-02 08:35:00.096000172,  5.3,  5.6, 88.8, 83.7, 19.8, 19.8
2020-02-02 08:39:59.903999827,  5.4,  5.6, 88.6, 83.5, 19.8, 19.8
2020-02-02 08:44:59.712000112,  5.3,  5.6, 88.8, 83.4, 19.8, 19.8
2020-02-02 08:50:00.384000060,  5.3,  5.6, 88.8, 83.6, 19.8, 19.8
2020-02-02 08:55:00.191999714,  5.3,  5.6, 88.8, 83.6, 19.9, 19.9
2020-02-02 09:00:00.000000000,  5.3,  5.6, 88.8, 83.4, 19.9, 19.9
2020-02-02 09:04:59.808000285,  5.3,  5.6, 88.7, 83.5, 19.9, 19.9
2020-02-02 09:09:59.615999939,  5.3,  5.6, 89.2, 84.1, 19.9, 19.9
2020-02-02 09:15:00.287999887,  5.3,  5.6, 88.9, 83.8, 20.0, 19.9
2020-02-02 09:20:00.096000172,  5.3,  5.6, 88.7, 83.8, 20.1, 20.0
2020-02-02 09:24:59.903999827,  5.3,  5.6, 88.7, 83.8, 20.1, 20.0
2020-02-02 09:29:59.712000112,  5.3,  5.6, 88.8, 83.7, 20.1, 20.1
2020-02-02 09:35:00.384000060,  5.3,  5.6, 88.8, 83.6, 20.1, 20.1
2020-02-02 09:40:00.191999714,  5.3,  5.6, 88.8, 83.6, 20.1, 20.1
2020-02-02 09:45:00.000000000,  5.3,  5.6, 88.8, 83.7, 20.3, 20.3
2020-02-02 09:49:59.808000285,  5.3,  5.6, 88.8, 83.5, 20.3, 20.3
2020-02-02 09:54:59.615999939,  5.3,  5.6, 88.8, 83.5, 20.4, 20.3
2020-02-02 10:00:00.287999887,  5.3,  5.6, 88.8, 83.6, 20.4, 20.4
2020-02-02 10:05:00.096000172,  5.3,  5.5, 89.2, 84.3, 20.4, 20.4
2020-02-02 10:09:59.903999827,  5.3,  5.5, 89.1, 84.0, 20.6, 20.4
2020-02-02 10:14:59.712000112,  5.3,  5.5, 89.0, 83.8, 20.6, 20.5
2020-02-02 10:20:00.384000060,  5.2,  5.5, 88.9, 83.9, 20.7, 20.6
2020-02-02 10:25:00.191999714,  5.3,  5.5, 88.8, 83.9, 20.8, 20.6
2020-02-02 10:30:00.000000000,  5.2,  5.5, 88.9, 83.7, 20.9, 20.7
2020-02-02 10:34:59.808000285,  5.2,  5.5, 88.8, 83.7, 20.9, 20.8
2020-02-02 10:39:59.615999939,  5.2,  5.5, 88.8, 83.7, 21.0, 20.9
2020-02-02 10:45:00.287999887,  5.3,  5.5, 88.7, 83.7, 21.1, 20.9
2020-02-02 10:50:00.096000172,  5.2,  5.5, 88.7, 83.5, 21.2, 21.1
2020-02-02 10:54:59.903999827,  5.2,  5.5, 88.9, 83.8, 21.4, 21.2
2020-02-02 10:59:59.712000112,  5.2,  5.5, 89.6, 84.4, 21.4, 21.3
2020-02-02 11:05:00.384000060,  5.2,  5.5, 89.2, 84.0, 21.4, 21.3
2020-02-02 11:10:00.191999714,  5.2,  5.5, 89.3, 84.0, 21.6, 21.4
2020-02-02 11:15:00.000000000,  5.2,  5.5, 89.1, 84.0, 21.6, 21.4
2020-02-02 11:19:59.808000285,  5.2,  5.5, 89.2, 84.0, 21.7, 21.6
2020-02-02 11:24:59.615999939,  5.2,  5.5, 89.1, 84.0, 21.8, 21.6
2020-02-02 11:30:00.287999887,  5.2,  5.5, 89.1, 83.9, 21.8, 21.6
2020-02-02 11:35:00.096000172,  5.2,  5.5, 89.0, 83.9, 21.9, 21.7
2020-02-02 11:39:59.903999827,  5.2,  5.5, 88.6, 83.9, 22.0, 21.9
2020-02-02 11:44:59.712000112,  5.2,  5.5, 88.8, 83.7, 22.1, 21.9
2020-02-02 11:50:00.384000060,  5.2,  5.5, 88.8, 83.8, 22.1, 21.9
2020-02-02 11:55:00.191999714,  5.2,  5.5, 89.6, 83.8, 22.2, 21.9
2020-02-02 12:00:00.000000000,  5.2,  5.5, 89.2, 84.3, 22.3, 22.1
2020-02-02 12:04:59.808000285,  5.2,  5.5, 89.2, 84.2, 22.3, 22.1
2020-02-02 12:09:59.615999939,  5.2,  5.5, 89.2, 84.2, 22.5, 22.3
2020-02-02 12:15:00.287999887,  5.2,  5.5, 89.2, 84.0, 22.6, 22.3
2020-02-02 12:20:00.096000172,  5.2,  5.5, 89.3, 84.0, 22.6, 22.4
2020-02-02 12:24:59.903999827,  5.2,  5.5, 89.3, 84.1, 22.7, 22.5
2020-02-02 12:29:59.712000112,  5.2,  5.5, 89.6, 84.6, 22.8, 22.5
2020-02-02 12:35:00.384000060,  5.2,  5.5, 89.5, 84.4, 22.8, 22.6
2020-02-02 12:40:00.191999714,  5.2,  5.5, 89.4, 84.4, 22.9, 22.7
2020-02-02 12:45:00.000000000,  5.2,  5.5, 89.2, 84.2, 22.9, 22.7
2020-02-02 12:49:59.808000285,  5.2,  5.4, 89.2, 84.3, 23.0, 22.8
